commit_id,commit_date,commit_content,commit_author,commit_type
4fdcdbd26244ff81e242054fd38cf415d92499be,Sun Feb 10 00:00:00 EST 2013,Followed change to DependencyNode.getPremanaged*() ,Benjamin Bentmann,commit
720bef7df7bb2c7f7e19930d66b00518b50a3ed8,Sat Feb 09 00:00:00 EST 2013,[MNG-5181] renamed *simple* local repository *manager* to *legacy* local repository,Herv� Boutemy,commit
c14bd18cd015db55ee3233e47c772df958f527d8,Thu Feb 07 00:00:00 EST 2013,better buildnumber ,olivier lamy,commit
30d72ba04872be6e82aa5dbc5255cf272bba482f,Thu Feb 07 00:00:00 EST 2013,assembly plugin 2.4 is faster ,olivier lamy,commit
e9ee1a8a7367b4cffe2ed7e26bc12c3e1761a79e,Thu Feb 07 00:00:00 EST 2013,use last parent configure svnpubsub ,olivier lamy,commit
2af674dace6931212c39463ad4ade7abfb5367eb,Thu Feb 07 00:00:00 EST 2013,fix scm info ,olivier lamy,commit
ada6bd1e63087a881f2f4994a7a6c9324f806dc1,Wed Feb 06 00:00:00 EST 2013,introduced maven.site.path property,Herv� Boutemy,commit
297bbca90f3d9d8b23d69d2493476b0df81d1de1,Wed Feb 06 00:00:00 EST 2013,fixed svnpubsub configuration (since parent pom upgrade  staging result base directory has changed),Herv� Boutemy,commit
02014d8b38a337fa03588e3993abb4ea3ce27b6b,Wed Feb 06 00:00:00 EST 2013,updated ciManagement url,Herv� Boutemy,commit
ca514cea447c10dd9b133eb28b15a188d45e7fca,Wed Feb 06 00:00:00 EST 2013,updated svnpubsub configuration to publish to /ref/3-LATEST (consistent with websites' r849425),Herv� Boutemy,commit
114c98f31054026b638d38438ef35669e0a7fb4d,Sun Feb 03 00:00:00 EST 2013,[MNG-5181] added a warning when enhanced local repository manager is disabled: this should be avoided,Herv� Boutemy,commit
78fa8ba976c7ff906a0780bb10aab4c02c4a4524,Sun Feb 03 00:00:00 EST 2013,use last wagon snapshot 2.4-SNAPSHOT ,olivier lamy,commit
cf0af1a5fd82288639fc7b5eac62ddbb5a70049a,Sun Feb 03 00:00:00 EST 2013,branch is now 3.0.5-SNAPSHOT ,olivier lamy,commit
7f6f581b7d9d10cb8aa71de4fdcf4ffb6b846cf4,Sun Feb 03 00:00:00 EST 2013,ignore .idea ,olivier lamy,commit
b5e0532310136be5bb7d518cec1c1fda90eb3fed,Sun Feb 03 00:00:00 EST 2013,Updated for latest ConflictResolver ,Benjamin Bentmann,commit
aeee413bda75bcd5f2c3edf1c9e62837a4115fae,Sat Feb 02 00:00:00 EST 2013,updated maven-parent to latest release,Herv� Boutemy,commit
5d06bc6a25d40da49b9f477e3c2b408505dbae61,Sat Feb 02 00:00:00 EST 2013,fixed typo,Herv� Boutemy,commit
71dd7f3d2a4bf5886cec9849ae2dae70dda95962,Sat Feb 02 00:00:00 EST 2013,code formatting,Herv� Boutemy,commit
853636d6aa6b52b3b2a850d3de54189669a5f888,Sat Feb 02 00:00:00 EST 2013,code formatting,Herv� Boutemy,commit
ab9b42d3dbdc4ac37ad23f2f697918f28972718c,Sat Feb 02 00:00:00 EST 2013,publish site to fixed location /ref/3-latest to better use svnpubsub: release directory creation will be done with "svn cp 3-latest <effective release version>",Herv� Boutemy,commit
3ad5e54036957a416c78e2b903f37ac5c53f5ad3,Sat Feb 02 00:00:00 EST 2013,improved description,Herv� Boutemy,commit
7196f82ff2bac5426481b44fd57e9c388fedb1d5,Sat Feb 02 00:00:00 EST 2013,improved javadoc,Herv� Boutemy,commit
8ada7e763b9d2333c34d397ae64294cd0f5b0128,Thu Jan 31 00:00:00 EST 2013,[MNG-5185] [MNG-5181] can be activated using -Dmaven.simpleLocalRepoMan=true (for add in MAVEN_OPTS) ,olivier lamy,commit
27f8b0f81af3bf49cba251e2e857a7e67562132f,Thu Jan 31 00:00:00 EST 2013,[MNG-5185] [MNG-5181] add cli flag to be able to remove use of EnhancedLocalRepositoryManager. ,olivier lamy,commit
6c3ec90f2c2abdb4caa45db3ab43f00c84e2e353,Thu Jan 31 00:00:00 EST 2013,prevent possible NPE ,olivier lamy,commit
176a85f43c6a69b042024f2daebff25376930ce2,Tue Jan 29 00:00:00 EST 2013,Fixed line feeds  added .gitattributes ,Kristian Rosenvold,commit
2f97f96fb15ed41259eac984a256a1e130936832,Thu Jan 24 00:00:00 EST 2013,[MNG-5418] Can't activate a profile by checking for the presence of a file in ${myProperty}. ,olivier lamy,commit
ff370850cdf51c5bcdee27d86852df6affefe9e6,Sat Jan 19 00:00:00 EST 2013,refactoring: extracted MavenSnapshotMetadata from (Local+Remote)SnapshotMetadata,Herv� Boutemy,commit
37d3166d00a4f5fee06c2e14d20b5c7292d84eb5,Sat Jan 19 00:00:00 EST 2013,removed unused annotation,Herv� Boutemy,commit
1408254fb863a2417cd9f463f27a3e89947f3bd2,Sat Jan 19 00:00:00 EST 2013,use MavenMetadata.read(File) API instead of duplicating code,Herv� Boutemy,commit
9a1d22fa40a5c4f190716c11bea127308dad8b7a,Sat Jan 19 00:00:00 EST 2013,move MAVEN_METADATA_XML constant to MavenMetadata class,Herv� Boutemy,commit
66dc8c6ec1125436f502366942da622ee7f8f0f9,Thu Jan 17 00:00:00 EST 2013,code simplification,Herv� Boutemy,commit
ff21286eee17e611daa4bc87afe856b7af627b6e,Thu Jan 17 00:00:00 EST 2013,extracted readVersionInfoMap method,Herv� Boutemy,commit
d22d94903ae67ea271d9bd52fc7765e595cd6361,Thu Jan 17 00:00:00 EST 2013,code simplification,Herv� Boutemy,commit
0824df85f3fbe8ec08ec787749fffdf4b3a8ea21,Thu Jan 17 00:00:00 EST 2013,little code simplification,Herv� Boutemy,commit
5ad8e34e6330ed6899564e1302357679cc36465a,Thu Jan 17 00:00:00 EST 2013,improved javadoc,Herv� Boutemy,commit
b6e99c76764985ae5cbe2e70730ff04a2a2672a0,Sat Jan 12 00:00:00 EST 2013,added javadoc,Herv� Boutemy,commit
77b12f962d002ab887dd17b5aeef198fd410be8f,Mon Jan 07 00:00:00 EST 2013,Fixed incorrect Maven property example. Signed-off-by: Anders Hammar <anders@hammar.net> ,Anders Hammar,commit
72bdc8602e5112aa273adc46b06d41c41f0f64a8,Sun Jan 06 00:00:00 EST 2013,added slf4j-simple logging configuration reinitialization to have Core ITs run without errors,Herv� Boutemy,commit
89c2524458dd76634c5e3e9b278b34bcfe6e0ff1,Sat Jan 05 00:00:00 EST 2013,${basedir} is deprecated,Herv� Boutemy,commit
36bee64938e32f402b990c5f5ce036fcf8c1ca1e,Sat Dec 29 00:00:00 EST 2012,Added Aether's snapshot repo to ease building ,Benjamin Bentmann,commit
3916201b985c281a2b073b9b764bbb554584f5a7,Sat Dec 29 00:00:00 EST 2012,Used improved conflict resolver ,Benjamin Bentmann,commit
57d9c68e56a4bc8d825c7615534023eeda52b9c0,Fri Dec 21 00:00:00 EST 2012,stdout/stderr redirection should be sufficient,Herv� Boutemy,commit
11ac804f59eb529e914c57caae8f52d9a1f3e5a7,Fri Dec 21 00:00:00 EST 2012,added bootstrap files to .gitignore,Herv� Boutemy,commit
c5f54f8a6a842af1cc506d9f90ad169b617ba686,Thu Dec 20 00:00:00 EST 2012,fixed bootstrap (really  this time),Herv� Boutemy,commit
547b8c4c30d28acd9913f21e62cfd2a44681a66f,Thu Dec 20 00:00:00 EST 2012,fix bootstrap (with Ant),Herv� Boutemy,commit
0ab0641d3f1db429e00079a91564dd4d3b5b5072,Tue Dec 18 00:00:00 EST 2012,added Logback support,Herv� Boutemy,commit
32699286999ee7c35bfe6f1768cce2732ceab337,Tue Dec 18 00:00:00 EST 2012,added log4j2 configuration support,Herv� Boutemy,commit
3511b09d1e0fbea5a6e77593c297704a0b77600c,Tue Dec 18 00:00:00 EST 2012,added Slf4jConfigurationFactory to detect actual slf4j logging implementation and load appropriate Slf4jConfiguration implementation from META-INF/maven/slf4j-configuration.properties,Herv� Boutemy,commit
eb190f029539efd95d5714298adb6752bf7ccf48,Mon Dec 17 00:00:00 EST 2012,mark @Override,Herv� Boutemy,commit
9eeb0983805e804b1fef2e6a7be9cca92da1f3e0,Mon Dec 17 00:00:00 EST 2012,can't be a Plexus component since Plexus container is not initialized at logging configuration time,Herv� Boutemy,commit
8112e6a83544fe8acdd7efd973200157c1e7ca04,Mon Dec 17 00:00:00 EST 2012,created Slf4jConfiguration.Level enum to replace int,Herv� Boutemy,commit
e950603218f6dcf45fdc8e456b2492a2d05ccb68,Mon Dec 17 00:00:00 EST 2012,is Slf4jConfiguration.setLoggerFile(File) API useful?,Herv� Boutemy,commit
3849bbd46a77c24aa72ec6949b5c96ad5e52847f,Sun Dec 16 00:00:00 EST 2012,fixed errors reported by Checkstyle,Herv� Boutemy,commit
2acec0557af502a0224ade17431dc2a23027acf9,Sun Dec 16 00:00:00 EST 2012,avoid timestamp in javadoc,Herv� Boutemy,commit
7f21c4a31af5d499bc6242e4b1524db3348d7d39,Sun Dec 16 00:00:00 EST 2012,improved javadoc,Herv� Boutemy,commit
3e95b5f1c775c26f84271d96bda0e726ee9d5169,Sun Dec 16 00:00:00 EST 2012,updated content,Herv� Boutemy,commit
eb9257e70c4988fff66759ecdef806a6b82f2c9e,Sun Dec 16 00:00:00 EST 2012,added javadoc for logging levels int values accepted,Herv� Boutemy,commit
25bae5acd7b1c9008182d45ddc54d8ba0ae9be7a,Sun Dec 16 00:00:00 EST 2012,fixed indentation,Herv� Boutemy,commit
aa0b71ca62eb095dd1476088b4071eaf269e7b08,Sun Dec 16 00:00:00 EST 2012,improved javadoc,Herv� Boutemy,commit
39e11cf2e51a41fc47001f0fe59da251dab87587,Sat Dec 15 00:00:00 EST 2012,extracted Slf4jConfiguration interface and corresponding implementation to clearly separate code depending on slf4j binding still need to add automatic selection of implementation,Herv� Boutemy,commit
73ffdaf86304457ed180a553b5daf1d73ba197f0,Sat Dec 15 00:00:00 EST 2012,added license header,Herv� Boutemy,commit
915b1553f205bbad876e736871767be2c6a5ab99,Sat Dec 15 00:00:00 EST 2012,changed MavenModelMerger extensions visibility to protected to improve documentation,Herv� Boutemy,commit
a07fdf076cc4b590cfa2a0e608fcbd75ce63ec3b,Sat Dec 15 00:00:00 EST 2012,improved javadoc,Herv� Boutemy,commit
950b9b3c58f74ebce30dc224f8a101972eac8d0b,Sat Dec 15 00:00:00 EST 2012,added more pointers to sources,Herv� Boutemy,commit
38e3de00cbbf9ed969d61e5a2fbefd8d24642711,Sat Dec 15 00:00:00 EST 2012,javadoc formatting,Herv� Boutemy,commit
866f2c58b85a6a34297b913a69569535f5f84684,Sat Dec 15 00:00:00 EST 2012,prepared svnpubsub for site,Herv� Boutemy,commit
68a54c7e227702fce27a597b3e589afca9090c13,Fri Dec 14 00:00:00 EST 2012,revert ${maven-compile.jvmargs} usage as look to fail on ci but not locally   sorry olamy != ant guru :-) ,olivier lamy,commit
d8cc98c8be85f87e205e08c9783ce4269ab479d2,Fri Dec 14 00:00:00 EST 2012,make fork or not configurable for ci testing ,olivier lamy,commit
a40df3ab833b237c8c6a9234c3c5093503f46781,Fri Dec 14 00:00:00 EST 2012,configure memory for forked java ,olivier lamy,commit
87952bd073388d95da37b1b0e13640c6966729aa,Wed Dec 12 00:00:00 EST 2012,added link to Plexus Classworlds,Herv� Boutemy,commit
3d4a06c7009f159a40fd94d911b5d41e07330701,Tue Dec 11 00:00:00 EST 2012,added ClassRealmManager entry point,Herv� Boutemy,commit
c8536bf89f30b68cc00e4c23c28f6a2370d8ec4c,Sat Dec 08 00:00:00 EST 2012,- make m2e happy on import ,Jason van Zyl,commit
d6544c4814a91c15d67a05d60e18f91a72fc57a9,Sat Dec 08 00:00:00 EST 2012,reverted change that got in previous commit by inadvertance,Herv� Boutemy,commit
23bd8d98a66ea7bc078a96447ee7ed8555ceaaf0,Sat Dec 08 00:00:00 EST 2012,added @since info,Herv� Boutemy,commit
f95ab2e7cdb488442ab923abe6ec856efc993dd3,Wed Dec 05 00:00:00 EST 2012,[MNG-5402] Better build number for git Signed-off-by: Anders Hammar <anders@hammar.net> ,Anders Hammar,commit
19492b485a1a9ec26aadc22b51aa058ce1c405bd,Tue Dec 04 00:00:00 EST 2012,[MNG-5403] tar.gz release artifacts have wrong permissions on directories Upgrading to m-assembly-p v2.4 solves this. Signed-off-by: Anders Hammar <anders@hammar.net> ,Anders Hammar,commit
73e144598736aa8ccb5836b70a2d0fd8b26c9fcf,Mon Dec 03 00:00:00 EST 2012,[maven-release-plugin] prepare for next development iteration ,Jason van Zyl,commit
618d12906d044054815dc0b100065061767ab60b,Mon Dec 03 00:00:00 EST 2012,[maven-release-plugin] prepare release maven-3.1.0 ,Jason van Zyl,commit
ac213ec571d838bec24adc85991f5e30dab87a92,Mon Dec 03 00:00:00 EST 2012,[MNG-5245] updated maven-site-plugin to 3.2,Herv� Boutemy,commit
5ccb925067825fe64519cd6d0464838ef5f11885,Mon Dec 03 00:00:00 EST 2012,added Plexus LoggerManager injection ,Herv� Boutemy,commit
d32fb267b241f2f836d7702c111d0af44d73676c,Mon Dec 03 00:00:00 EST 2012,oups I missed something here. ,olivier lamy,commit
b3a91ebe35e5c6adbbe1a7d1f960e4c8b72347af,Mon Dec 03 00:00:00 EST 2012,add more memory too ,olivier lamy,commit
971f1cf749fad05c41a2589f51629d1c68902e6a,Mon Dec 03 00:00:00 EST 2012,add a timeout to prevent hanging too long ,olivier lamy,commit
b63904c9db0e6760d8f0f52488242272a70b7d70,Sun Dec 02 00:00:00 EST 2012,fixed errors reported by Checkstyle (once again...),Herv� Boutemy,commit
543870467f11597d815ba9fbce48b5b21be22983,Sun Dec 02 00:00:00 EST 2012,fixed errors reported by Checkstyle,Herv� Boutemy,commit
71a8427df6286955c17ce1d6701804896c2b7ec3,Sun Dec 02 00:00:00 EST 2012,code formatting,Herv� Boutemy,commit
ab86435af10a9b7dfe2f13daacc978d535f818a7,Sun Dec 02 00:00:00 EST 2012,stay with fluido skin 1.2.1 because of MSKINS-69,Herv� Boutemy,commit
75ea1e42975b780cf57962b4d377c60ccdd634ea,Sun Dec 02 00:00:00 EST 2012,[MNG-5208] Parallel (-T option) multi module build fires wrong project failed event Patch by Stefan Eder   applied with minor modifications ,Kristian Rosenvold,commit
327e1b7e80f9157d2fb99736d4dc1f2d8b3648ae,Sat Dec 01 00:00:00 EST 2012,[MNG-5400] Upgrade version of maven-dependency-plugin in superpom to 2.5 ,rfscholte,commit
dbef526ede1e6b77d156e2b1f1b9dee377cd4cb9,Sat Dec 01 00:00:00 EST 2012,[MNG-5398] scriptSourceDirectory in superpom is not prefixed with ${project.basedir}/  (now with the right expression),rfscholte,commit
e052ebaa7ba6d6d8858fe9eb4571479e977e8fc1,Sat Dec 01 00:00:00 EST 2012,[MNG-5399] Upgrade version of maven-release-plugin in superpom ,rfscholte,commit
df162a5a359f195d2db39b9a3890fc4af0c14ae6,Sat Dec 01 00:00:00 EST 2012,[MNG-5398] scriptSourceDirectory in superpom is not prefixed with ${project.basedir}/ ,rfscholte,commit
af70de4b967bbc352bed1e57491f66c2f4723530,Sat Dec 01 00:00:00 EST 2012,fix scm informations ,olivier lamy,commit
86004d6022958e19ddafeb99766b7babdafd5567,Sat Dec 01 00:00:00 EST 2012,o Classworlds 2.4.2 ,Kristian Rosenvold,commit
1a1fe6d50802713d969ed08d6fa06dec53cf90e9,Sat Dec 01 00:00:00 EST 2012,o Made lower bound of executor threads 0 for artifact resolver Ideally I think we should just get rid of the whole executor and use new Thread() instead which would mean we'd need some way of constraining thread counts. Freeing the threads mean they also release the classloader ,Kristian Rosenvold,commit
1062524b39952e040b2fe7f0073ce4c4d3a00630,Sat Dec 01 00:00:00 EST 2012,[MNG-5396] changed logger name for execution events and batch transfer (was MavenCli) this shows some logging patterns we should discuss about and document our conventions,Herv� Boutemy,commit
aebb64702065e1b161f5fcd24e1b3349b5f75677,Sat Dec 01 00:00:00 EST 2012,removed unused import,Herv� Boutemy,commit
2eea7d9dfc797fcf37544f7a2c7d0b76f9377781,Fri Nov 30 00:00:00 EST 2012,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/maven.git,Herv� Boutemy,commit
fee1640d65561d26b02acdcbf1dff0d108b4f2ff,Fri Nov 30 00:00:00 EST 2012,[MNG-5395] don't inject DefaultMavenPluginManager's logger into Mojos but create a dedicated logger with Mojo implementation name,Herv� Boutemy,commit
a4c34bfa3fbc4ba96bffddc2464e8a0203819da3,Fri Nov 30 00:00:00 EST 2012,- fix typo ,Jason van Zyl,commit
d5e5717dd7955a036d0e991db1db71d964f97a4c,Fri Nov 30 00:00:00 EST 2012,[MNG-5390] mvn -rf (no argument) results in NPE Created a simple primordial logger that implements the error methods required between CLI parsing and logger initialization. I don't want to have to look to see if the logger is null. ,Jason van Zyl,commit
4c8b3009d1e6f7f2df221f0cfc7a4b9ca36f50a9,Fri Nov 30 00:00:00 EST 2012,removed non-aggregate reportSets which duplicate default ones (then cause twice plugin invocation),Herv� Boutemy,commit
a278bec9d3238136beed50b658a7a0aa6b4b110a,Fri Nov 30 00:00:00 EST 2012,o Fixed another super-subtle classloader leak ,Kristian Rosenvold,commit
9712df3ded86482a1809d7652fda774d13585e8d,Fri Nov 30 00:00:00 EST 2012,o Fixed another classloader leak where core was grabbing random elements in plugin classloaders ,Kristian Rosenvold,commit
2103c82d57b3f617cafa2796efeda97b85369465,Fri Nov 30 00:00:00 EST 2012,o Changed array to atomicreference since arrays are not thread-safe ,Kristian Rosenvold,commit
e8df4ca99369faec750590ce167d9bfc0af40f0d,Fri Nov 30 00:00:00 EST 2012,o Restored old context classloader so the threads dont go running around with classloaders that should unload ,Kristian Rosenvold,commit
620137ebca11958057fd01055d2322ce210a3c11,Fri Nov 30 00:00:00 EST 2012,MNG-5386: Dispose of ClassRealms after invocation to prevent out of Permgen errors (update to classworlds 2.4.1) ,Jason van Zyl,commit
af88f8500d5ba23a6b68773e12f38e832d0d7ea9,Thu Nov 29 00:00:00 EST 2012,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/maven ,Jason van Zyl,commit
1fe432b5de7f74fa2e6859245f8d3e63675a0286,Thu Nov 29 00:00:00 EST 2012,revert test push ,olivier lamy,commit
a3047b362941c714c6a6cce2657e12743a6e1667,Thu Nov 29 00:00:00 EST 2012,test push ,olivier lamy,commit
97e8ae273784d86d3cb6b7849848c05919ac4896,Thu Nov 29 00:00:00 EST 2012,- wind this back to version 2.2 ,Jason van Zyl,commit
fcffe3c9d5ceb65c229b07f60ad4d215f5cd05e2,Mon Nov 26 00:00:00 EST 2012,[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413481 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
29c9b29f68fef9e8bb1ba6ec6e008aac9cf60b49,Mon Nov 26 00:00:00 EST 2012,[maven-release-plugin] prepare release maven-3.1.0 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413479 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
527cee25ef3a4817a55857aa742c92efd91c33d8,Sun Nov 25 00:00:00 EST 2012,- Look for older setups as well  thanks to @mcculls for spotting this git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413474 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
567cd137871f36fc3863d5233c5b9c61b6b5059b,Sun Nov 25 00:00:00 EST 2012,fixed typos git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413425 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
614e7bd17374e9016108e098e3cef9dbec0c4483,Sun Nov 25 00:00:00 EST 2012,separate SLF4J export from JSR-330 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413416 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
a284ef279c38a968490ae933d07f71b7bab83209,Sun Nov 25 00:00:00 EST 2012,- keep git init script out of the source distribution git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413393 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
d3756b95cc9c373ec27567093588d2eb21d2d2c1,Sun Nov 25 00:00:00 EST 2012,MNG-5381: Restore MavenSession.getRepositoryCache() for Tycho users so they are not forced to upgrade to 3.1 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413391 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
b5f1798f2da478ae60ceb0ac5c4935c75827b82d,Sun Nov 25 00:00:00 EST 2012,- revert the release as we're missing MNG-5381 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413389 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
84b15b971bae90773b29c609b5554ed0afd9edee,Sun Nov 25 00:00:00 EST 2012,[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1413381 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
